year,imdb,title,test,clean_test,binary,budget,domgross,intgross,genre,Horror,Comedy,Action,Romance,Sci-Fi,Drama,Historic Fiction,Fantasy,Thriller,Sum
1998,tt0120746,The Mask of Zorro,notalk-disagree,notalk,FAIL,65000000,93828745,233700000,"Action, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
1998,tt0120768,The Negotiator,notalk,notalk,FAIL,50000000,44705766,49105766,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
1998,tt0120794,The Prince of Egypt,notalk-disagree,notalk,FAIL,60000000,101413188,218600000,"Animation, Adventure, Drama",0,0,1,0,0,1,0,0,0,2
1998,tt0120108,The Proposition,men,men,FAIL,20000000,1903434,5313608,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1998,tt0120863,The Thin Red Line,notalk,notalk,FAIL,52000000,36400491,36400491,"Drama, War",0,0,0,0,0,1,0,0,0,1
1998,tt0120382,The Truman Show,notalk-disagree,notalk,FAIL,60000000,125618201,248400000,"Comedy, Drama, Sci-Fi",0,1,0,0,1,1,0,0,0,3
1998,tt0129387,There&#39;s Something About Mary,ok,ok,PASS,22000000,176484651,360099999,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
1998,tt0146336,Urban Legend,ok,ok,PASS,14000000,38116707,72571864,"Horror, Mystery, Thriller",1,0,0,0,0,0,0,0,1,2
1998,tt0120877,Vampires (John Carpenter&#39;s),nowomen,nowomen,FAIL,20000000,20268825,20268825,"Action, Horror, Thriller",1,0,1,0,0,0,0,0,1,3
1998,tt0120879,Velvet Goldmine,men,men,FAIL,9000000,1053788,4861972,"Drama, Music",0,0,0,0,0,1,0,0,0,1
1998,tt0120890,Wild Things,men-disagree,men,FAIL,20000000,29795299,55576699,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
1998,tt0128853,You&#39;ve Got Mail,ok,ok,PASS,65000000,115821495,250800000,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1997,tt0120133,A Simple Wish,ok,ok,PASS,28000000,8165213,8165213,"Comedy, Family, Fantasy",0,1,0,0,0,0,0,1,0,2
1997,tt0118570,Air Bud,notalk,notalk,FAIL,3000000,24646936,27788649,"Comedy, Drama, Family",0,1,0,0,0,1,0,0,0,2
1997,tt0118571,Air Force One,notalk,notalk,FAIL,85000000,172956409,315268353,"Action, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
1997,tt0118583,Alien: Resurrection,ok,ok,PASS,60000000,47795018,160700000,"Action, Horror, Sci-Fi",1,0,1,0,1,0,0,0,0,3
1997,tt0118617,Anastasia,ok,ok,PASS,53000000,58403409,139801410,"Animation, Adventure, Drama",0,0,1,0,0,1,0,0,0,2
1997,tt0119822,As Good as It Gets,ok,ok,PASS,50000000,148478011,314111923,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1997,tt0118655,Austin Powers: International Man of Mystery,men,men,FAIL,18000000,53883989,67683989,"Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
1997,tt0118688,Batman &amp; Robin,men-disagree,men,FAIL,125000000,107325195,238317814,"Action, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1997,tt0118749,Boogie Nights,dubious-disagree,dubious,FAIL,15000000,26410771,43111725,Drama,0,0,0,0,0,1,0,0,0,1
1997,tt0118829,Cats Don&#39;t Dance,ok,ok,PASS,32000000,3588602,3588602,"Animation, Comedy, Family",0,1,0,0,0,0,0,0,0,1
1997,tt0118842,Chasing Amy,ok,ok,PASS,250000,12006514,15155095,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1997,tt0128996,Cinderella,ok,ok,PASS,2900000,85000000,85000000,"Family, Fantasy, Romance",0,0,0,1,0,0,0,1,0,2
1997,tt0118866,Clockwatchers,ok,ok,PASS,2000000,537948,539961,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
1997,tt0118880,Con Air,notalk-disagree,notalk,FAIL,80000000,101117573,224117573,"Action, Crime, Thriller",0,0,1,0,0,0,0,0,1,2
1997,tt0118883,Conspiracy Theory,men,men,FAIL,80000000,76118990,142783718,"Action, Mystery, Thriller",0,0,1,0,0,0,0,0,1,2
1997,tt0118884,Contact,ok,ok,PASS,90000000,100920329,165900000,"Drama, Mystery, Sci-Fi",0,0,0,0,1,1,0,0,0,2
1997,tt0119080,Eve&#39;s Bayou,ok,ok,PASS,5000000,14843425,14843425,Drama,0,0,0,0,0,1,0,0,0,1
1997,tt0119081,Event Horizon,ok,ok,PASS,60000000,26673242,26673242,"Horror, Sci-Fi, Thriller",1,0,0,0,1,0,0,0,1,3
1997,tt0119114,Fever Pitch,ok,ok,PASS,40000000,42071069,50071069,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1997,tt0119137,Flubber,men,men,FAIL,80000000,92993801,177993801,"Comedy, Family, Sci-Fi",0,1,0,0,1,0,0,0,0,2
1997,tt0119173,G.I. Jane,ok,ok,PASS,50000000,48169156,48169156,"Action, Drama, War",0,0,1,0,0,1,0,0,0,2
1997,tt0119177,Gattaca,notalk-disagree,notalk,FAIL,36000000,12532777,12532777,"Drama, Sci-Fi, Thriller",0,0,0,0,1,1,0,0,1,3
1997,tt0119190,George of the Jungle,ok,ok,PASS,55000000,105263257,174463257,"Action, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
1997,tt0119217,Good Will Hunting,nowomen-disagree,nowomen,FAIL,10000000,138433435,225933435,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1997,tt0119229,Grosse Pointe Blank,ok,ok,PASS,15000000,28084357,31070412,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
1997,tt0119282,Hercules,ok-disagree,ok,PASS,70000000,99112101,250700000,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
1997,tt0119345,I Know What You Did Last Summer,ok,ok,PASS,17000000,72250091,125250091,"Horror, Mystery",1,0,0,0,0,0,0,0,0,1
1997,tt0119361,In the Company of Men,notalk,notalk,FAIL,25000,2883661,2883661,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
1997,tt0119396,Jackie Brown,ok,ok,PASS,12000000,39673162,74727492,"Crime, Drama, Thriller",0,0,0,0,0,1,0,0,1,2
1997,tt0119468,Kiss the Girls,men,men,FAIL,27000000,60527873,60527873,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
1997,tt0119488,L.A. Confidential,notalk,notalk,FAIL,35000000,64604977,110604977,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
1997,tt0119528,Liar Liar,notalk-disagree,notalk,FAIL,45000000,181410615,302710615,"Comedy, Fantasy",0,1,0,0,0,0,0,1,0,2
1997,tt0119654,Men in Black,notalk,notalk,FAIL,90000000,250690539,587790539,"Action, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
1997,tt0119698,Mononoke-hime,ok,ok,PASS,20000000,2374107,150350000,"Animation, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
1997,tt0119707,Mortal Kombat: Annihilation,ok,ok,PASS,30000000,35927406,51327406,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
1997,tt0417001,Must love Dogs,men,men,FAIL,35000000,43894863,58894863,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
1997,tt0119738,My Best Friend&#39;s Wedding,men-disagree,men,FAIL,46000000,126813153,298923419,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1997,tt0124819,Orgazmo,notalk,notalk,FAIL,1000000,582024,627287,Comedy,0,1,0,0,0,0,0,0,0,1
1997,tt0120082,Scream 2,ok,ok,PASS,24000000,101363301,101363301,"Horror, Mystery",1,0,0,0,0,0,0,0,0,1
1997,tt0120094,Selena,ok,ok,PASS,20000000,35450113,35450113,"Biography, Drama, Music",0,0,0,0,0,1,1,0,0,2
1997,tt0120152,Smilla&#39;s Sense of Snow,ok,ok,PASS,35000000,2221994,2221994,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
1997,tt0120177,Spawn,ok,ok,PASS,40000000,54979992,87949859,"Action, Drama, Horror",1,0,1,0,0,1,0,0,0,3
1997,tt0120201,Starship Troopers,ok,ok,PASS,100000000,54768952,121100000,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1997,tt0118971,The Devil&#39;s Advocate,ok,ok,PASS,57000000,61007424,153007424,"Drama, Mystery, Thriller",0,0,0,0,0,1,0,0,1,2
1997,tt0119116,The Fifth Element,notalk-disagree,notalk,FAIL,95000000,63570862,263900000,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1997,tt0119174,The Game,notalk,notalk,FAIL,50000000,48265581,48265581,"Action, Drama, Mystery",0,0,1,0,0,1,0,0,0,2
1997,tt0119567,The Lost World: Jurassic Park,dubious,dubious,FAIL,75000000,229086679,786686679,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1997,tt0119874,The Peacemaker,dubious,dubious,FAIL,50000000,41263140,62967368,"Action, Thriller",0,0,1,0,0,0,0,0,1,2
1997,tt0119925,The Postman,notalk,notalk,FAIL,80000000,17650704,17650704,"Action, Adventure, Drama",0,0,1,0,0,1,0,0,0,2
1997,tt0120338,Titanic,ok,ok,PASS,200000000,658672302,2185672302,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1997,tt0120461,Volcano,ok,ok,PASS,90000000,47546796,120100000,"Action, Drama, Sci-Fi",0,0,1,0,1,1,0,0,0,3
1996,tt0115591,August,dubious,dubious,FAIL,3400000,12636,12636,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1996,tt0115736,Bound,ok,ok,PASS,4500000,3802260,7011317,"Crime, Romance, Thriller",0,0,0,1,0,0,0,0,1,2
1996,tt0115759,Broken Arrow,nowomen,nowomen,FAIL,65000000,70645997,148345997,"Action, Adventure, Thriller",0,0,1,0,0,0,0,0,1,2
1996,tt0115857,Chain Reaction,notalk,notalk,FAIL,55000000,21226204,60209334,"Action, Drama, Sci-Fi",0,0,1,0,1,1,0,0,0,3
1996,tt0116136,DragonHeart,men,men,FAIL,57000000,51364680,104364680,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
1996,tt0116191,Emma,ok,ok,PASS,5900000,22231658,37831658,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1996,tt0116225,Escape from L.A.,notalk,notalk,FAIL,50000000,25426861,25426861,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1996,tt0116260,Eye for an Eye,ok,ok,PASS,20000000,26792700,26792700,"Crime, Drama, Thriller",0,0,0,0,0,1,0,0,1,2
1996,tt0116282,Fargo,ok-disagree,ok,PASS,7000000,24567751,51204567,"Crime, Drama, Thriller",0,0,0,0,0,1,0,0,1,2
1996,tt0116361,Freeway,ok,ok,PASS,3000000,295493,295493,"Comedy, Crime, Drama",0,1,0,0,0,1,0,0,0,2
1996,tt0116367,From Dusk Till Dawn,notalk,notalk,FAIL,20000000,25728961,25728961,"Action, Crime, Horror",1,0,1,0,0,0,0,0,0,2
1996,tt0116477,Hamlet,notalk-disagree,notalk,FAIL,2000000,1577287,2419669,Drama,0,0,0,0,0,1,0,0,0,1
1996,tt0116493,Harriet the Spy,ok,ok,PASS,13000000,26570048,26570048,"Comedy, Drama, Family",0,1,0,0,0,1,0,0,0,2
1996,tt0116629,Independence Day,ok,ok,PASS,75000000,306169255,817400878,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1996,tt0116705,Jingle All the Way,notalk,notalk,FAIL,60000000,60592389,129832389,"Adventure, Comedy, Family",0,1,1,0,0,0,0,0,0,2
1996,tt0116778,Kingpin,notalk,notalk,FAIL,25000000,25023424,32223424,"Comedy, Sport",0,1,0,0,0,0,0,0,0,1
1996,tt0116931,Love and Other Catastrophes,ok,ok,PASS,250000,212285,743216,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
1996,tt0116996,Mars Attacks!,ok,ok,PASS,80000000,37771017,101371017,"Comedy, Sci-Fi",0,1,0,0,1,0,0,0,0,2
1996,tt0117060,Mission: Impossible,notalk-disagree,notalk,FAIL,80000000,180981886,457697994,"Action, Adventure, Thriller",0,0,1,0,0,0,0,0,1,2
1996,tt0117509,Romeo + Juliet,dubious,dubious,FAIL,14500000,46338728,147542381,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1996,tt0117571,Scream,ok,ok,PASS,15000000,103046663,173046663,"Horror, Mystery",1,0,0,0,0,0,0,0,0,1
1996,tt0117589,Secrets &amp; Lies,ok,ok,PASS,4500000,13417292,13417292,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
1996,tt0117603,Set It Off,ok,ok,PASS,9000000,36049108,36049108,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
1996,tt0117705,Space Jam,notalk,notalk,FAIL,80000000,90463534,250200000,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
1996,tt0117723,Spy Hard,notalk,notalk,FAIL,18000000,26936265,26936265,"Action, Comedy",0,1,1,0,0,0,0,0,0,2
1996,tt0117731,Star Trek: First Contact,ok-disagree,ok,PASS,46000000,92027888,150000000,"Action, Adventure, Drama",0,0,1,0,0,1,0,0,0,2
1996,tt0117765,Striptease,dubious,dubious,FAIL,50000000,33109743,113309743,"Comedy, Crime, Drama",0,1,0,0,0,1,0,0,0,2
1996,tt0117887,That Thing You Do!,ok,ok,PASS,2500000,25857416,34557416,"Comedy, Drama, Music",0,1,0,0,0,1,0,0,0,2
1996,tt0115798,The Cable Guy,notalk,notalk,FAIL,47000000,60240295,102825796,"Comedy, Drama, Thriller",0,1,0,0,0,1,0,0,1,3
1996,tt0115963,The Craft,ok,ok,PASS,15000000,24769466,55669466,"Drama, Fantasy, Horror",1,0,0,0,0,1,0,1,0,3
1996,tt0116209,The English Patient,ok,ok,PASS,35000000,78716374,231716374,"Drama, Romance, War",0,0,0,1,0,1,0,0,0,2
1996,tt0116277,The Fan,notalk,notalk,FAIL,55000000,18582965,18582965,"Action, Drama, Sport",0,0,1,0,0,1,0,0,0,2
1996,tt0116313,The First Wives Club,ok,ok,PASS,30000000,105489203,181489203,Comedy,0,1,0,0,0,0,0,0,0,1
1996,tt0116421,The Glimmer Man,notalk,notalk,FAIL,45000000,20404841,36404841,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
1996,tt0116583,The Hunchback of Notre Dame,notalk,notalk,FAIL,100000000,100138851,325500000,"Animation, Drama, Family",0,0,0,0,0,1,0,0,0,1
1996,tt0116908,The Long Kiss Goodnight,notalk-disagree,notalk,FAIL,65000000,33447612,33447612,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
1996,tt0117057,The Mirror Has Two Faces,ok,ok,PASS,42000000,41267469,41267469,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1996,tt0117500,The Rock,notalk,notalk,FAIL,75000000,134069511,336069511,"Action, Adventure, Thriller",0,0,1,0,0,0,0,0,1,2
1996,tt0117951,Trainspotting,men,men,FAIL,3100000,16501785,24000785,Drama,0,0,0,0,0,1,0,0,0,1
1996,tt0117998,Twister,ok,ok,PASS,88000000,241888385,495900000,"Action, Adventure, Thriller",0,0,1,0,0,0,0,0,1,2
1996,tt0118113,Walking and Talking,ok,ok,PASS,1000000,1287480,1615787,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1996,tt0115856,When the Cat&#39;s Away,ok,ok,PASS,300000,1652472,2525984,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
1995,tt0112384,Apollo 13,ok-disagree,ok,PASS,65000000,172070496,334100000,"Adventure, Drama, History",0,0,1,0,0,1,0,0,0,2
1995,tt0112401,Assassins,notalk,notalk,FAIL,50000000,30306268,83306268,"Action, Crime, Thriller",0,0,1,0,0,0,0,0,1,2
1995,tt0112462,Batman Forever,notalk,notalk,FAIL,100000000,184031112,336529144,"Action, Adventure",0,0,1,0,0,0,0,0,0,1
1995,tt0112471,Before Sunrise,nowomen,nowomen,FAIL,2500000,5274005,5274005,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1995,tt0112573,Braveheart,men-disagree,men,FAIL,72000000,75545647,209000000,"Biography, Drama, History",0,0,0,0,0,1,1,0,0,2
1995,tt0112641,Casino,men-disagree,men,FAIL,52000000,42438300,110400000,"Crime, Drama",0,0,0,0,0,1,0,0,0,1
1995,tt0112642,Casper,ok,ok,PASS,55000000,100328194,282300000,"Comedy, Family, Fantasy",0,1,0,0,0,0,0,1,0,2
1995,tt0112697,Clueless,ok,ok,PASS,13700000,56598476,56598476,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
1995,tt0112715,Congo,nowomen,nowomen,FAIL,50000000,81022333,152022333,"Action, Adventure, Mystery",0,0,1,0,0,0,0,0,0,1
1995,tt0112722,Copycat,dubious,dubious,FAIL,20000000,32051917,32051917,"Drama, Mystery, Thriller",0,0,0,0,0,1,0,0,1,2
1995,tt0112864,Die Hard: With a Vengeance,notalk,notalk,FAIL,90000000,100012499,364480746,"Action, Adventure, Thriller",0,0,1,0,0,0,0,0,1,2
1995,tt0113101,Four rooms,notalk,notalk,FAIL,4000000,4301000,4301000,Comedy,0,1,0,0,0,0,0,0,0,1
1995,tt0113321,Home for the holidays,ok,ok,PASS,20000000,17468887,22119269,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1995,tt0113497,Jumanji,ok,ok,PASS,65000000,100458310,262758310,"Adventure, Comedy, Family",0,1,1,0,0,0,0,0,0,2
1995,tt0113749,Mallrats,notalk-disagree,notalk,FAIL,6100000,2108367,2108367,"Comedy, Romance",0,1,0,1,0,0,0,0,0,2
1995,tt0113855,Mortal Kombat,notalk,notalk,FAIL,20000000,70433227,122133227,"Action, Adventure, Fantasy",0,0,1,0,0,0,0,1,0,2
1995,tt0114069,Outbreak,ok,ok,PASS,50000000,67823573,67823573,"Action, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
1995,tt0114148,Pocahontas,ok-disagree,ok,PASS,55000000,141579773,347100000,"Animation, Adventure, Drama",0,0,1,0,0,1,0,0,0,2
1995,tt0112130,Pride and Prejudice,ok-disagree,ok,PASS,28000000,38372662,120918508,Drama,0,0,0,0,0,1,0,0,0,1
1995,tt0114319,Sabrina,ok,ok,PASS,58000000,53458319,87100000,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1995,tt0114323,Safe,ok,ok,PASS,33000000,17142080,41495213,Drama,0,0,0,0,0,1,0,0,0,1
1995,tt0114369,Se7en,notalk,notalk,FAIL,30000000,100125643,328125643,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
1995,tt0114388,Sense and Sensibility,ok,ok,PASS,16500000,42993774,134993774,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1995,tt0114436,Showgirls,ok,ok,PASS,40000000,20350754,37750754,Drama,0,0,0,0,0,1,0,0,0,1
1995,tt0114508,Species,dubious,dubious,FAIL,35000000,60054449,113354449,"Action, Horror, Sci-Fi",1,0,1,0,1,0,0,0,0,3
1995,tt0114614,Tank Girl,ok,ok,PASS,25000000,4064333,4064333,"Action, Comedy, Sci-Fi",0,1,1,0,1,0,0,0,0,3
1995,tt0112346,The American President,ok,ok,PASS,62000000,60022813,107822813,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1995,tt0112579,The Bridges of Madison County,ok,ok,PASS,22000000,71516617,175516617,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1995,tt0113416,The Incredibly True Adventures of Two Girls in Love,ok,ok,PASS,250000,2210408,2477155,"Comedy, Drama, Romance",0,1,0,1,0,1,0,0,0,3
1995,tt0113957,The Net,ok,ok,PASS,22000000,50621733,110521733,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
1995,tt0114214,The Quick and the Dead,notalk-disagree,notalk,FAIL,32000000,18552460,18552460,"Action, Romance, Thriller",0,0,1,1,0,0,0,0,1,3
1995,tt0114814,The Usual Suspects,notalk,notalk,FAIL,6000000,23341568,34449356,"Crime, Mystery, Thriller",0,0,0,0,0,0,0,0,1,1
1995,tt0114709,Toy Story,notalk-disagree,notalk,FAIL,30000000,191780865,364530148,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
1995,tt0114746,Twelve Monkeys,notalk,notalk,FAIL,29000000,57141459,168841459,"Mystery, Sci-Fi, Thriller",0,0,0,0,1,0,0,0,1,2
1995,tt0114898,Waterworld,nowomen-disagree,nowomen,FAIL,175000000,88246220,264246220,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1995,tt0114906,Welcome to the Dollhouse,ok,ok,PASS,800000,4198137,5034794,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
1994,tt0109040,Ace Ventura: Pet Detective,men,men,FAIL,12000000,72217396,107217396,Comedy,0,1,0,0,0,0,0,0,0,1
1994,tt0109254,Beverly Hills Cop III,nowomen,nowomen,FAIL,50000000,42586861,119180938,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
1994,tt0109445,Clerks.,notalk,notalk,FAIL,27000,3073428,3894240,Comedy,0,1,0,0,0,0,0,0,0,1
1994,tt0109504,Crooklyn,ok,ok,PASS,14000000,13024170,13024170,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
1994,tt0109686,Dumb &amp; Dumber,men,men,FAIL,16000000,127175374,246400000,Comedy,0,1,0,0,0,0,0,0,0,1
1994,tt0109707,Ed Wood,ok,ok,PASS,18000000,5828466,5828466,"Biography, Comedy, Drama",0,1,0,0,0,1,1,0,0,3
1994,tt0109830,Forrest Gump,notalk-disagree,notalk,FAIL,55000000,329694499,679400525,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1994,tt0110322,Legends of the Fall,ok,ok,PASS,30000000,66502573,160502573,"Drama, Romance, War",0,0,0,1,0,1,0,0,0,2
1994,tt0110367,Little Women,ok,ok,PASS,15000000,50003303,50003303,"Drama, Family, Romance",0,0,0,1,0,1,0,0,0,2
1994,tt0110622,Naked Gun 33 1/3: The Final Insult,men,men,FAIL,30000000,51041856,51041856,"Comedy, Crime",0,1,0,0,0,0,0,0,0,1
1994,tt0110857,Police Academy: Mission to Moscow,notalk,notalk,FAIL,10000000,126247,126247,"Comedy, Crime",0,1,0,0,0,0,0,0,0,1
1994,tt0110889,Priest,ok,ok,PASS,60000000,29136626,84154026,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1994,tt0110912,Pulp Fiction,ok-disagree,ok,PASS,8000000,107928762,212928762,"Crime, Drama",0,0,0,0,0,1,0,0,0,1
1994,tt0111257,Speed,ok,ok,PASS,30000000,121248145,283200000,"Action, Adventure, Thriller",0,0,1,0,0,0,0,0,1,2
1994,tt0111282,Stargate,notalk,notalk,FAIL,55000000,71565669,196565669,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1994,tt0111301,Street Fighter,ok,ok,PASS,35000000,33423000,99423000,"Action, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
1994,tt0109446,The Client,ok,ok,PASS,45000000,92115211,117615211,"Crime, Drama, Mystery",0,0,0,0,0,1,0,0,0,1
1994,tt0110074,The Hudsucker Proxy,notalk,notalk,FAIL,40000000,2816518,14938149,"Comedy, Drama, Fantasy",0,1,0,0,0,1,0,1,0,3
1994,tt0110357,The Lion King,notalk-disagree,notalk,FAIL,79300000,422780140,952880140,"Animation, Adventure, Drama",0,0,1,0,0,1,0,0,0,2
1994,tt0110475,The Mask,notalk,notalk,FAIL,18000000,119920129,351620129,"Action, Comedy, Crime",0,1,1,0,0,0,0,0,0,2
1994,tt0111070,The Santa Clause,notalk,notalk,FAIL,22000000,144833357,189800000,"Comedy, Drama, Family",0,1,0,0,0,1,0,0,0,2
1994,tt0111143,The Shadow,nowomen,nowomen,FAIL,40000000,31835600,31835600,"Action, Adventure, Crime",0,0,1,0,0,0,0,0,0,1
1994,tt0111161,The Shawshank Redemption,nowomen-disagree,nowomen,FAIL,25000000,28241469,28241469,Drama,0,0,0,0,0,1,0,0,0,1
1994,tt0111255,The Specialist,notalk,notalk,FAIL,45000000,57362581,57362581,"Action, Drama, Thriller",0,0,1,0,0,1,0,0,1,3
1994,tt0111438,Timecop,notalk,notalk,FAIL,28000000,44853581,102053581,"Action, Crime, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1994,tt0111503,True Lies,notalk-disagree,notalk,FAIL,100000000,146282411,365300000,"Action, Comedy, Thriller",0,1,1,0,0,0,0,0,1,3
1993,tt0106582,Cliffhanger,notalk,notalk,FAIL,65000000,84049211,255000000,"Action, Adventure, Thriller",0,0,1,0,0,0,0,0,1,2
1993,tt0106611,Cool Runnings,notalk-disagree,notalk,FAIL,14000000,68856263,155056263,"Adventure, Comedy, Family",0,1,1,0,0,0,0,0,0,2
1993,tt0106677,Dazed and Confused,ok-disagree,ok,PASS,6900000,7950889,7950889,Comedy,0,1,0,0,0,0,0,0,0,1
1993,tt0107007,Gettysburg,nowomen,nowomen,FAIL,25000000,10731997,10731997,"Drama, History, War",0,0,0,0,0,1,0,0,0,1
1993,tt0107048,Groundhog Day,men-disagree,men,FAIL,14600000,70906973,70906973,"Comedy, Fantasy, Romance",0,1,0,1,0,0,0,1,0,3
1993,tt0107120,Hocus Pocus,ok,ok,PASS,28000000,39360491,39360491,"Comedy, Family, Fantasy",0,1,0,0,0,0,0,1,0,2
1993,tt0107290,Jurassic Park,ok-disagree,ok,PASS,63000000,395708305,1035626872,"Action, Adventure, Sci-Fi",0,0,1,0,1,0,0,0,0,2
1993,tt0107614,Mrs. Doubtfire,ok,ok,PASS,25000000,219195051,441286003,"Comedy, Drama, Family",0,1,0,0,0,1,0,0,0,2
1993,tt0311648,Pieces of April,ok,ok,PASS,300000,2528664,3590570,"Comedy, Drama",0,1,0,0,0,1,0,0,0,2
1993,tt0108052,Schindler&#39;s List,ok,ok,PASS,25000000,96067179,321365567,"Biography, Drama, History",0,0,0,0,0,1,1,0,0,2
1993,tt0108255,Super Mario Bros.,dubious,dubious,FAIL,42000000,20844907,20844907,"Adventure, Comedy, Family",0,1,1,0,0,0,0,0,0,2
1993,tt0106226,The Age of Innocence,ok,ok,PASS,34000000,32014993,32014993,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1993,tt0106977,The Fugitive,men,men,FAIL,44000000,183875760,353715317,"Action, Crime, Drama",0,0,1,0,0,1,0,0,0,2
1993,tt0112389,The Princess and the Cobbler,nowomen,nowomen,FAIL,24000000,669276,669276,"Animation, Action, Adventure",0,0,1,0,0,0,0,0,0,1
1993,tt0107943,The Remains of the Day,nowomen-disagree,nowomen,FAIL,15000000,22954968,63954968,"Drama, Romance",0,0,0,1,0,1,0,0,0,2
1993,tt0108358,Tombstone,ok,ok,PASS,25000000,56505065,56505065,"Action, Biography, Drama",0,0,1,0,0,1,1,0,0,3
1992,tt0104257,A Few Good Men,notalk,notalk,FAIL,33000000,141340178,236500000,"Drama, Thriller",0,0,0,0,0,1,0,0,1,2
1992,tt0104694,A League of Their Own,ok,ok,PASS,40000000,107533925,132440066,"Comedy, Drama, Family",0,1,0,0,0,1,0,0,0,2
1992,tt0103639,Aladdin,nowomen,nowomen,FAIL,28000000,217350219,504050219,"Animation, Adventure, Comedy",0,1,1,0,0,0,0,0,0,2
1992,tt0103644,Alien 3,nowomen-disagree,nowomen,FAIL,55000000,54927174,158500000,"Action, Horror, Sci-Fi",1,0,1,0,1,0,0,0,0,3
1992,tt0106308,Army of Darkness,men-disagree,men,FAIL,11000000,11502976,21502976,"Comedy, Fantasy, Horror",1,1,0,0,0,0,0,1,0,3
1992,tt0103776,Batman Returns,nowomen-disagree,nowomen,FAIL,80000000,162833635,266824291,"Action, Crime, Fantasy",0,0,1,0,0,0,0,1,0,2
